NAME;LON;LAT;DATE;TMIN;TMAX;HUMIN;HUMAX;HU;T;WEATHER;WD;WS
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 06:34:00;;;;;;;1;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 06:42:00;;;;;;;3;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 06:50:00;;;;;;;3;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 06:58:00;;;;;;;60;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 07:06:00;;;;;;;4;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 07:14:00;;;;;;;4;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 07:22:00;;;;;;;60;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 07:30:00;;;;;;;3;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 07:38:00;;;;;;;60;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 07:46:00;;;;;;;60;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 07:54:00;;;;;;;60;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 08:02:00;;;;;;;60;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 06:02:00;;;;;;;1;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 06:10:00;;;;;;;1;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 06:18:00;;;;;;;3;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 06:26:00;;;;;;;4;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 06:34:00;;;;;;;60;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 06:42:00;;;;;;;60;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 06:50:00;;;;;;;60;;
